sample_id,bacteria,antibiotics,phenotype
SAMN11953866,Staphylococcus aureus,erythromycin,resistant
SAMN11953866,Staphylococcus aureus,gentamicin,susceptible
SAMN11953866,Staphylococcus aureus,levofloxacin,resistant
SAMN11953866,Staphylococcus aureus,oxacillin,susceptible
SAMN11953866,Staphylococcus aureus,penicillin,resistant
SAMN11953866,Staphylococcus aureus,rifampin,susceptible
SAMN11953866,Staphylococcus aureus,tetracycline,susceptible
SAMN11953867,Staphylococcus aureus,cefoxitin,resistant
SAMN11953867,Staphylococcus aureus,clindamycin,resistant
SAMN11953867,Staphylococcus aureus,erythromycin,resistant
SAMN11953867,Staphylococcus aureus,gentamicin,susceptible
SAMN11953867,Staphylococcus aureus,levofloxacin,resistant
SAMN11953867,Staphylococcus aureus,oxacillin,resistant
SAMN11953867,Staphylococcus aureus,penicillin,resistant
SAMN11953867,Staphylococcus aureus,rifampin,susceptible
SAMN11953868,Staphylococcus aureus,cefoxitin,resistant
SAMN11953868,Staphylococcus aureus,clindamycin,resistant
SAMN11953868,Staphylococcus aureus,erythromycin,resistant
SAMN11953868,Staphylococcus aureus,levofloxacin,resistant
SAMN11953868,Staphylococcus aureus,oxacillin,resistant
SAMN11953868,Staphylococcus aureus,penicillin,resistant
SAMN11953868,Staphylococcus aureus,rifampin,resistant
SAMN11953868,Staphylococcus aureus,tetracycline,resistant
SAMN11953869,Staphylococcus aureus,cefoxitin,resistant
SAMN11953869,Staphylococcus aureus,clindamycin,resistant
SAMN11953869,Staphylococcus aureus,erythromycin,resistant
SAMN11953869,Staphylococcus aureus,gentamicin,susceptible
SAMN11953869,Staphylococcus aureus,levofloxacin,resistant
SAMN11953869,Staphylococcus aureus,oxacillin,resistant
SAMN11953869,Staphylococcus aureus,penicillin,resistant
SAMN11953869,Staphylococcus aureus,rifampin,susceptible
SAMN11953869,Staphylococcus aureus,tetracycline,susceptible
SAMN11953870,Staphylococcus aureus,cefoxitin,resistant
SAMN11953870,Staphylococcus aureus,clindamycin,resistant
SAMN11953870,Staphylococcus aureus,doxycycline,susceptible
SAMN11953870,Staphylococcus aureus,erythromycin,resistant
SAMN11953870,Staphylococcus aureus,gentamicin,resistant
SAMN11953870,Staphylococcus aureus,levofloxacin,resistant
SAMN11953870,Staphylococcus aureus,oxacillin,resistant
SAMN11953870,Staphylococcus aureus,penicillin,resistant
SAMN11953870,Staphylococcus aureus,rifampin,susceptible
SAMN11953870,Staphylococcus aureus,tetracycline,resistant
SAMN11953871,Staphylococcus aureus,cefoxitin,resistant
SAMN11953871,Staphylococcus aureus,erythromycin,resistant
SAMN11953871,Staphylococcus aureus,gentamicin,resistant
SAMN11953871,Staphylococcus aureus,levofloxacin,resistant
SAMN11953871,Staphylococcus aureus,oxacillin,resistant
SAMN11953871,Staphylococcus aureus,penicillin,resistant
SAMN11953871,Staphylococcus aureus,tetracycline,susceptible
SAMN11953872,Staphylococcus aureus,cefoxitin,resistant
SAMN11953872,Staphylococcus aureus,clindamycin,resistant
SAMN11953872,Staphylococcus aureus,erythromycin,resistant
SAMN11953872,Staphylococcus aureus,gentamicin,resistant
SAMN11953872,Staphylococcus aureus,levofloxacin,resistant
SAMN11953872,Staphylococcus aureus,oxacillin,resistant
SAMN11953872,Staphylococcus aureus,penicillin,resistant
SAMN11953872,Staphylococcus aureus,rifampin,resistant
SAMN11953872,Staphylococcus aureus,tetracycline,resistant
SAMN11953873,Staphylococcus aureus,cefoxitin,resistant
SAMN11953873,Staphylococcus aureus,clindamycin,resistant
SAMN11953873,Staphylococcus aureus,erythromycin,resistant
SAMN11953873,Staphylococcus aureus,gentamicin,susceptible
SAMN11953873,Staphylococcus aureus,levofloxacin,resistant
SAMN11953873,Staphylococcus aureus,oxacillin,resistant
SAMN11953873,Staphylococcus aureus,penicillin,resistant
SAMN11953873,Staphylococcus aureus,rifampin,susceptible
SAMN11953873,Staphylococcus aureus,tetracycline,susceptible
SAMN11953874,Staphylococcus aureus,cefoxitin,resistant
SAMN11953874,Staphylococcus aureus,clindamycin,resistant
SAMN11953874,Staphylococcus aureus,erythromycin,resistant
SAMN11953874,Staphylococcus aureus,gentamicin,resistant
SAMN11953874,Staphylococcus aureus,levofloxacin,resistant
SAMN11953874,Staphylococcus aureus,oxacillin,resistant
SAMN11953874,Staphylococcus aureus,penicillin,resistant
SAMN11953874,Staphylococcus aureus,rifampin,susceptible
SAMN11953875,Staphylococcus aureus,cefoxitin,susceptible
SAMN11953875,Staphylococcus aureus,gentamicin,susceptible
SAMN11953875,Staphylococcus aureus,oxacillin,susceptible
SAMN11953875,Staphylococcus aureus,penicillin,resistant
SAMN11953875,Staphylococcus aureus,rifampin,susceptible
SAMN15646444,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646444,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646444,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646444,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646444,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646444,Pseudomonas aeruginosa,colistin,susceptible
SAMN15646444,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646444,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646444,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646444,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646444,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646444,Pseudomonas aeruginosa,tobramycin,resistant
SAMN15646443,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646443,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646443,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646443,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646443,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646443,Pseudomonas aeruginosa,colistin,susceptible
SAMN15646443,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646443,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646443,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646443,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646443,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646443,Pseudomonas aeruginosa,tobramycin,resistant
SAMN15646438,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646438,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646438,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646438,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646438,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646438,Pseudomonas aeruginosa,colistin,susceptible
SAMN15646438,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646438,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646438,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646438,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646438,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646438,Pseudomonas aeruginosa,tobramycin,resistant
SAMN15646445,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646445,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646445,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646445,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646445,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646445,Pseudomonas aeruginosa,colistin,susceptible
SAMN15646445,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646445,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646445,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646445,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646445,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646445,Pseudomonas aeruginosa,tobramycin,resistant
SAMN15646440,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646440,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646440,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646440,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646440,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646440,Pseudomonas aeruginosa,colistin,susceptible
SAMN15646440,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646440,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646440,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646440,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646440,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646440,Pseudomonas aeruginosa,tobramycin,resistant
SAMN15646440,Pseudomonas aeruginosa,amikacin,resistant
SAMN15646440,Pseudomonas aeruginosa,aztreonam,resistant
SAMN15646440,Pseudomonas aeruginosa,cefepime,resistant
SAMN15646440,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN15646440,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN15646440,Pseudomonas aeruginosa,doripenem,resistant
SAMN15646440,Pseudomonas aeruginosa,gentamicin,resistant
SAMN15646440,Pseudomonas aeruginosa,imipenem,resistant
SAMN15646440,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN15646440,Pseudomonas aeruginosa,meropenem,resistant
SAMN15646440,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11954023,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11954023,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11954023,Pseudomonas aeruginosa,cefepime,resistant
SAMN11954023,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11954023,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11954023,Pseudomonas aeruginosa,colistin,susceptible
SAMN11954023,Pseudomonas aeruginosa,doripenem,resistant
SAMN11954023,Pseudomonas aeruginosa,imipenem,resistant
SAMN11954023,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11954023,Pseudomonas aeruginosa,meropenem,resistant
SAMN11954023,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11954024,Pseudomonas aeruginosa,amikacin,resistant
SAMN11954024,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11954024,Pseudomonas aeruginosa,cefepime,resistant
SAMN11954024,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11954024,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11954024,Pseudomonas aeruginosa,colistin,susceptible
SAMN11954024,Pseudomonas aeruginosa,doripenem,resistant
SAMN11954024,Pseudomonas aeruginosa,gentamicin,resistant
SAMN11954024,Pseudomonas aeruginosa,imipenem,resistant
SAMN11954024,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11954024,Pseudomonas aeruginosa,meropenem,resistant
SAMN11954024,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11954025,Pseudomonas aeruginosa,amikacin,resistant
SAMN11954025,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11954025,Pseudomonas aeruginosa,cefepime,resistant
SAMN11954025,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11954025,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11954025,Pseudomonas aeruginosa,colistin,susceptible
SAMN11954025,Pseudomonas aeruginosa,doripenem,resistant
SAMN11954025,Pseudomonas aeruginosa,imipenem,resistant
SAMN11954025,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11954025,Pseudomonas aeruginosa,meropenem,resistant
SAMN11954025,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11954026,Pseudomonas aeruginosa,amikacin,resistant
SAMN11954026,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11954026,Pseudomonas aeruginosa,cefepime,resistant
SAMN11954026,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11954026,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11954026,Pseudomonas aeruginosa,colistin,susceptible
SAMN11954026,Pseudomonas aeruginosa,doripenem,resistant
SAMN11954026,Pseudomonas aeruginosa,gentamicin,resistant
SAMN11954026,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11954026,Pseudomonas aeruginosa,meropenem,resistant
SAMN11954026,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11954027,Pseudomonas aeruginosa,amikacin,resistant
SAMN11954027,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11954027,Pseudomonas aeruginosa,cefepime,resistant
SAMN11954027,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11954027,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11954027,Pseudomonas aeruginosa,colistin,susceptible
SAMN11954027,Pseudomonas aeruginosa,doripenem,resistant
SAMN11954027,Pseudomonas aeruginosa,imipenem,resistant
SAMN11954027,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11954027,Pseudomonas aeruginosa,meropenem,resistant
SAMN11954027,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11953881,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953881,Klebsiella pneumoniae,cefepime,resistant
SAMN11953881,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953881,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953881,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953881,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953881,Klebsiella pneumoniae,colistin,susceptible
SAMN11953881,Klebsiella pneumoniae,doripenem,susceptible
SAMN11953881,Klebsiella pneumoniae,ertapenem,susceptible
SAMN11953881,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953881,Klebsiella pneumoniae,imipenem,susceptible
SAMN11953881,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953881,Klebsiella pneumoniae,meropenem,susceptible
SAMN11953881,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953881,Klebsiella pneumoniae,tigecycline,resistant
SAMN11953882,Citrobacter freundii,aztreonam,susceptible
SAMN11953882,Citrobacter freundii,ciprofloxacin,resistant
SAMN11953882,Citrobacter freundii,ertapenem,resistant
SAMN11953882,Citrobacter freundii,gentamicin,resistant
SAMN11953882,Citrobacter freundii,levofloxacin,resistant
SAMN11953882,Citrobacter freundii,tobramycin,resistant
SAMN11953883,Escherichia coli,amikacin,susceptible
SAMN11953883,Escherichia coli,ampicillin,resistant
SAMN11953883,Escherichia coli,aztreonam,resistant
SAMN11953883,Escherichia coli,cefepime,resistant
SAMN11953883,Escherichia coli,cefotaxime,resistant
SAMN11953883,Escherichia coli,ceftazidime,resistant
SAMN11953883,Escherichia coli,ceftriaxone,resistant
SAMN11953883,Escherichia coli,ciprofloxacin,resistant
SAMN11953883,Escherichia coli,doripenem,susceptible
SAMN11953883,Escherichia coli,ertapenem,susceptible
SAMN11953883,Escherichia coli,gentamicin,resistant
SAMN11953883,Escherichia coli,imipenem,susceptible
SAMN11953883,Escherichia coli,levofloxacin,resistant
SAMN11953883,Escherichia coli,meropenem,susceptible
SAMN11953883,Escherichia coli,tetracycline,resistant
SAMN11953883,Escherichia coli,tobramycin,resistant
SAMN11953884,Enterobacter cloacae,amikacin,susceptible
SAMN11953884,Enterobacter cloacae,cefepime,resistant
SAMN11953884,Enterobacter cloacae,cefotaxime,resistant
SAMN11953884,Enterobacter cloacae,ceftazidime,resistant
SAMN11953884,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953884,Enterobacter cloacae,ciprofloxacin,susceptible
SAMN11953884,Enterobacter cloacae,ertapenem,susceptible
SAMN11953884,Enterobacter cloacae,levofloxacin,susceptible
SAMN11953884,Enterobacter cloacae,meropenem,susceptible
SAMN11953884,Enterobacter cloacae,tetracycline,susceptible
SAMN11953884,Enterobacter cloacae,tigecycline,susceptible
SAMN11953884,Enterobacter cloacae,tobramycin,resistant
SAMN11953885,Enterobacter cloacae,amikacin,susceptible
SAMN11953885,Enterobacter cloacae,aztreonam,resistant
SAMN11953885,Enterobacter cloacae,cefepime,resistant
SAMN11953885,Enterobacter cloacae,cefotaxime,resistant
SAMN11953885,Enterobacter cloacae,ceftazidime,resistant
SAMN11953885,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953885,Enterobacter cloacae,doripenem,susceptible
SAMN11953885,Enterobacter cloacae,ertapenem,susceptible
SAMN11953885,Enterobacter cloacae,gentamicin,resistant
SAMN11953885,Enterobacter cloacae,imipenem,susceptible
SAMN11953885,Enterobacter cloacae,levofloxacin,susceptible
SAMN11953885,Enterobacter cloacae,meropenem,susceptible
SAMN11953885,Enterobacter cloacae,tetracycline,resistant
SAMN11953885,Enterobacter cloacae,tigecycline,susceptible
SAMN11953885,Enterobacter cloacae,tobramycin,resistant
SAMN11953886,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953886,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953886,Klebsiella pneumoniae,cefepime,resistant
SAMN11953886,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953886,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953886,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953886,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953886,Klebsiella pneumoniae,colistin,susceptible
SAMN11953886,Klebsiella pneumoniae,doripenem,resistant
SAMN11953886,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953886,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953886,Klebsiella pneumoniae,imipenem,resistant
SAMN11953886,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953886,Klebsiella pneumoniae,meropenem,resistant
SAMN11953886,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953886,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953887,Klebsiella oxytoca,aztreonam,susceptible
SAMN11953887,Klebsiella oxytoca,cefotaxime,resistant
SAMN11953887,Klebsiella oxytoca,ceftazidime,resistant
SAMN11953887,Klebsiella oxytoca,ceftriaxone,resistant
SAMN11953887,Klebsiella oxytoca,ertapenem,resistant
SAMN11953887,Klebsiella oxytoca,tetracycline,susceptible
SAMN11953887,Klebsiella oxytoca,tobramycin,resistant
SAMN11953888,Enterobacter cloacae,amikacin,susceptible
SAMN11953888,Enterobacter cloacae,aztreonam,resistant
SAMN11953888,Enterobacter cloacae,cefotaxime,resistant
SAMN11953888,Enterobacter cloacae,ceftazidime,resistant
SAMN11953888,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953888,Enterobacter cloacae,ciprofloxacin,resistant
SAMN11953888,Enterobacter cloacae,doripenem,susceptible
SAMN11953888,Enterobacter cloacae,ertapenem,susceptible
SAMN11953888,Enterobacter cloacae,gentamicin,resistant
SAMN11953888,Enterobacter cloacae,imipenem,susceptible
SAMN11953888,Enterobacter cloacae,meropenem,susceptible
SAMN11953888,Enterobacter cloacae,tetracycline,susceptible
SAMN11953888,Enterobacter cloacae,tigecycline,susceptible
SAMN11953888,Enterobacter cloacae,tobramycin,resistant
SAMN11953889,Enterobacter cloacae,amikacin,susceptible
SAMN11953889,Enterobacter cloacae,aztreonam,resistant
SAMN11953889,Enterobacter cloacae,cefotaxime,resistant
SAMN11953889,Enterobacter cloacae,ceftazidime,resistant
SAMN11953889,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953889,Enterobacter cloacae,ciprofloxacin,resistant
SAMN11953889,Enterobacter cloacae,doripenem,susceptible
SAMN11953889,Enterobacter cloacae,ertapenem,resistant
SAMN11953889,Enterobacter cloacae,gentamicin,resistant
SAMN11953889,Enterobacter cloacae,imipenem,susceptible
SAMN11953889,Enterobacter cloacae,meropenem,susceptible
SAMN11953889,Enterobacter cloacae,tetracycline,resistant
SAMN11953889,Enterobacter cloacae,tigecycline,susceptible
SAMN11953889,Enterobacter cloacae,tobramycin,resistant
SAMN11953890,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953890,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953890,Klebsiella pneumoniae,cefepime,resistant
SAMN11953890,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953890,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953890,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953890,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953890,Klebsiella pneumoniae,colistin,susceptible
SAMN11953890,Klebsiella pneumoniae,doripenem,resistant
SAMN11953890,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953890,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953890,Klebsiella pneumoniae,imipenem,resistant
SAMN11953890,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953890,Klebsiella pneumoniae,meropenem,resistant
SAMN11953890,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953890,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953891,Enterobacter cloacae,amikacin,susceptible
SAMN11953891,Enterobacter cloacae,aztreonam,resistant
SAMN11953891,Enterobacter cloacae,cefepime,resistant
SAMN11953891,Enterobacter cloacae,cefotaxime,resistant
SAMN11953891,Enterobacter cloacae,ceftazidime,resistant
SAMN11953891,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953891,Enterobacter cloacae,ciprofloxacin,resistant
SAMN11953891,Enterobacter cloacae,doripenem,resistant
SAMN11953891,Enterobacter cloacae,ertapenem,resistant
SAMN11953891,Enterobacter cloacae,gentamicin,resistant
SAMN11953891,Enterobacter cloacae,imipenem,resistant
SAMN11953891,Enterobacter cloacae,levofloxacin,resistant
SAMN11953891,Enterobacter cloacae,meropenem,resistant
SAMN11953891,Enterobacter cloacae,tetracycline,susceptible
SAMN11953891,Enterobacter cloacae,tigecycline,susceptible
SAMN11953891,Enterobacter cloacae,tobramycin,resistant
SAMN11953892,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953892,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953892,Klebsiella pneumoniae,cefepime,resistant
SAMN11953892,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953892,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953892,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953892,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953892,Klebsiella pneumoniae,doripenem,resistant
SAMN11953892,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953892,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953892,Klebsiella pneumoniae,imipenem,resistant
SAMN11953892,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953892,Klebsiella pneumoniae,meropenem,resistant
SAMN11953892,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953892,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953892,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953893,Escherichia coli,amikacin,susceptible
SAMN11953893,Escherichia coli,ampicillin,resistant
SAMN11953893,Escherichia coli,aztreonam,resistant
SAMN11953893,Escherichia coli,cefepime,resistant
SAMN11953893,Escherichia coli,cefotaxime,resistant
SAMN11953893,Escherichia coli,cefoxitin,susceptible
SAMN11953893,Escherichia coli,ceftazidime,resistant
SAMN11953893,Escherichia coli,ceftriaxone,resistant
SAMN11953893,Escherichia coli,ciprofloxacin,resistant
SAMN11953893,Escherichia coli,doripenem,susceptible
SAMN11953893,Escherichia coli,ertapenem,susceptible
SAMN11953893,Escherichia coli,gentamicin,resistant
SAMN11953893,Escherichia coli,imipenem,susceptible
SAMN11953893,Escherichia coli,levofloxacin,resistant
SAMN11953893,Escherichia coli,meropenem,susceptible
SAMN11953893,Escherichia coli,tetracycline,resistant
SAMN11953893,Escherichia coli,tobramycin,resistant
SAMN11953895,Escherichia coli,amikacin,susceptible
SAMN11953895,Escherichia coli,ampicillin,resistant
SAMN11953895,Escherichia coli,aztreonam,resistant
SAMN11953895,Escherichia coli,cefazolin,susceptible
SAMN11953895,Escherichia coli,cefepime,resistant
SAMN11953895,Escherichia coli,cefotaxime,resistant
SAMN11953895,Escherichia coli,ceftazidime,resistant
SAMN11953895,Escherichia coli,ceftriaxone,resistant
SAMN11953895,Escherichia coli,ciprofloxacin,resistant
SAMN11953895,Escherichia coli,doripenem,susceptible
SAMN11953895,Escherichia coli,ertapenem,susceptible
SAMN11953895,Escherichia coli,gentamicin,resistant
SAMN11953895,Escherichia coli,imipenem,susceptible
SAMN11953895,Escherichia coli,levofloxacin,resistant
SAMN11953895,Escherichia coli,meropenem,susceptible
SAMN11953895,Escherichia coli,tetracycline,resistant
SAMN11953895,Escherichia coli,tobramycin,resistant
SAMN11953896,Escherichia coli,ampicillin,resistant
SAMN11953896,Escherichia coli,cefepime,susceptible
SAMN11953896,Escherichia coli,ceftazidime,resistant
SAMN11953896,Escherichia coli,ceftriaxone,resistant
SAMN11953896,Escherichia coli,ciprofloxacin,resistant
SAMN11953896,Escherichia coli,doripenem,susceptible
SAMN11953896,Escherichia coli,ertapenem,susceptible
SAMN11953896,Escherichia coli,gentamicin,susceptible
SAMN11953896,Escherichia coli,imipenem,susceptible
SAMN11953896,Escherichia coli,levofloxacin,resistant
SAMN11953896,Escherichia coli,meropenem,susceptible
SAMN11953896,Escherichia coli,tetracycline,resistant
SAMN11953896,Escherichia coli,tobramycin,resistant
SAMN11953897,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953897,Klebsiella pneumoniae,cefepime,resistant
SAMN11953897,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953897,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953897,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953897,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953897,Klebsiella pneumoniae,doripenem,resistant
SAMN11953897,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953897,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953897,Klebsiella pneumoniae,imipenem,resistant
SAMN11953897,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953897,Klebsiella pneumoniae,meropenem,resistant
SAMN11953897,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953897,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953898,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953898,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953898,Klebsiella pneumoniae,cefepime,resistant
SAMN11953898,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953898,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953898,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953898,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953898,Klebsiella pneumoniae,doripenem,resistant
SAMN11953898,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953898,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953898,Klebsiella pneumoniae,imipenem,resistant
SAMN11953898,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953898,Klebsiella pneumoniae,meropenem,resistant
SAMN11953898,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953898,Klebsiella pneumoniae,tigecycline,resistant
SAMN11953898,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953900,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953900,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953900,Klebsiella pneumoniae,cefepime,resistant
SAMN11953900,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953900,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953900,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953900,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953900,Klebsiella pneumoniae,doripenem,resistant
SAMN11953900,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953900,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953900,Klebsiella pneumoniae,imipenem,resistant
SAMN11953900,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953900,Klebsiella pneumoniae,meropenem,resistant
SAMN11953900,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953900,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953900,Klebsiella pneumoniae,tobramycin,resistant
