sample_id,bacteria,antibiotics,phenotype
SAMN11110507,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110507,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110508,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110508,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110508,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110509,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110509,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110509,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110510,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110510,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110510,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110511,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110511,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110511,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110512,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110512,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110512,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110512,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110513,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110513,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110513,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110514,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110514,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110514,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110514,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110515,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110515,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110515,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110515,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110516,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110516,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110516,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110516,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110517,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110517,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110517,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110517,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110518,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110518,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110519,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110519,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110519,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110519,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110520,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110520,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110520,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110520,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110521,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110521,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110521,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110521,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110522,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110522,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110523,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110523,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110523,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110524,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110524,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110524,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110524,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110525,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110525,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110525,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110525,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110526,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110526,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110526,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110527,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110527,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110528,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110528,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110528,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110529,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110529,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110529,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110530,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110530,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110530,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110531,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110531,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110531,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110531,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110532,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110532,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110532,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110532,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110533,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110533,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110533,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110534,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110534,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110534,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110534,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110535,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110535,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110535,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110535,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110536,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110536,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110536,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110536,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110537,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110537,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110537,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110538,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110538,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110538,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110538,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110539,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110539,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110539,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110539,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110540,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110540,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110540,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110540,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110541,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110541,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110541,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110541,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110542,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110542,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110542,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110542,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110543,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110543,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110543,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110543,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110544,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110544,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110544,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110544,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110545,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110545,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110545,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110545,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110546,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110546,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110546,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110546,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110547,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110547,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110547,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110547,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110548,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110548,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110548,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110548,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110549,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110549,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110549,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110549,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110550,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110550,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110550,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110551,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110551,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110551,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110551,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110552,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110552,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110552,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110552,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110553,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110553,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110553,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110554,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110554,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110554,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110554,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110555,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110555,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110555,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110555,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110556,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110556,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110556,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110556,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110557,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110557,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110557,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110557,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110558,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110558,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110558,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110559,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110559,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110559,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110560,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110560,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110561,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110561,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110561,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110561,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110562,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110562,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110562,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110562,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110563,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110563,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110563,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110564,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110564,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110564,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110564,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110565,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110565,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110566,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110566,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110566,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110566,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110567,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110567,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110568,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110568,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110568,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110568,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110569,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110569,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110569,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110569,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110570,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110570,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110570,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110571,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110571,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110571,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110572,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110572,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110572,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110573,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110573,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110573,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110574,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110574,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110574,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110575,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110575,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110575,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110575,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110576,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110576,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110576,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110576,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110577,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110577,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110577,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110577,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110578,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110578,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110578,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110578,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110579,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110579,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110579,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110579,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110580,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110580,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110580,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110580,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110581,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110581,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110581,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110582,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110582,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110582,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110582,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110583,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110583,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110583,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110583,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110584,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110584,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110584,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110584,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110585,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110585,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110585,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110586,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110586,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110586,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110587,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110587,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110587,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110588,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110588,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110588,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110589,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110589,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110589,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110589,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110590,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110590,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110590,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110591,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110591,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110591,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110591,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110592,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110592,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110592,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110592,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110593,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110593,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110593,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110593,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110594,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110594,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110594,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110595,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110595,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110595,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110596,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110596,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110596,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110596,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110597,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110597,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110598,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110598,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110598,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110598,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110599,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110599,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110599,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110600,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110600,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110601,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110601,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110602,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110602,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110602,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110603,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110603,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110603,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110603,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110604,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110604,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110604,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110604,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110605,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110605,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110605,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110606,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110606,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110607,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110607,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110607,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110607,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110608,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110608,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110608,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110608,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110609,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110609,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110609,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110609,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110610,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110610,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110610,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110610,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110611,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110611,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110611,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110611,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110612,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110612,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110613,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110613,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110613,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110614,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110614,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110614,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110614,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110615,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110615,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110616,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110616,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110616,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110617,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110617,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110617,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110617,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110618,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110618,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110618,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110618,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110619,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110619,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110619,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110619,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110620,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110620,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110620,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110621,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110621,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110621,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110621,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110622,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110622,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110622,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110622,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110623,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110623,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110624,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110624,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110624,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110624,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110625,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110625,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110625,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110626,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110626,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110626,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110627,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110627,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110627,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110628,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110628,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110628,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110629,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110629,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110629,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110629,Pseudomonas aeruginosa,tobramycin,resistant
