sample_id,bacteria,antibiotics,phenotype
Pseudomonas_MB2371,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2371,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2371,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB2412,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2412,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB2412,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2431,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2460,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2498,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2522,Pseudomonas aeruginosa,cefepime,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,amikacin,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,tobramycin,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2522,Pseudomonas aeruginosa,ceftazidime,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB2522,Pseudomonas aeruginosa,meropenem,resistant
Pseudomonas_MB2580,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2580,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2588,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2595,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2678,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2759,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2764,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2764,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2764,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2764,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB2764,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB2764,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2764,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB2764,Pseudomonas aeruginosa,meropenem,resistant
Pseudomonas_MB2810,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2810,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2815,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2823,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB2853,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB2853,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2853,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2871,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB2886,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3068,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3081,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3090,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB3090,Pseudomonas aeruginosa,meropenem,resistant
Pseudomonas_MB3105,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB3105,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3105,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3213,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3216,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3221,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3244,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3244,Pseudomonas aeruginosa,amikacin,resistant
Pseudomonas_MB3244,Pseudomonas aeruginosa,tobramycin,resistant
Pseudomonas_MB3244,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB3244,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3244,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3244,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB3244,Pseudomonas aeruginosa,meropenem,resistant
Pseudomonas_MB3245,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3245,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3326,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3337,Pseudomonas aeruginosa,imipenem,resistant
Pseudomonas_MB3337,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB3340,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3340,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3346,Pseudomonas aeruginosa,cefepime,resistant
Pseudomonas_MB3346,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3346,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3346,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB3346,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB3346,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3346,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3346,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB3371,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3371,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3387,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3538,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB3547,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3547,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3564,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3591,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB3613,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3613,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3624,Pseudomonas aeruginosa,cefepime,resistant
Pseudomonas_MB3624,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3624,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3624,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3624,Pseudomonas aeruginosa,aztreonam,resistant
Pseudomonas_MB3624,Pseudomonas aeruginosa,ceftazidime,resistant
Pseudomonas_MB3624,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3624,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3654,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3719,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3826,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3890,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,levofloxacin,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,aztreonam,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB3962,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,ciprofloxacin,resistant
Pseudomonas_MB4009,Pseudomonas aeruginosa,levofloxacin,resistant
Pseudomonas_MB4009,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB4009,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
Pseudomonas_MB4011,Pseudomonas aeruginosa,cefepime,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,ceftazidime,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,imipenem,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,meropenem,susceptible
Pseudomonas_MB4011,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
Pseudomonas_MB4013,Pseudomonas aeruginosa,cefepime,resistant
Pseudomonas_MB4013,Pseudomonas aeruginosa,amikacin,susceptible
Pseudomonas_MB4013,Pseudomonas aeruginosa,tobramycin,susceptible
Pseudomonas_MB4013,Pseudomonas aeruginosa,ciprofloxacin,susceptible
Pseudomonas_MB4013,Pseudomonas aeruginosa,levofloxacin,susceptible
