sample_id,bacteria,antibiotics,phenotype
4014852,Escherichia coli,ertapenem,susceptible
4014852,Escherichia coli,gentamicin,resistant
4014852,Escherichia coli,imipenem,susceptible
4014852,Escherichia coli,levofloxacin,resistant
4014852,Escherichia coli,meropenem,susceptible
4014852,Escherichia coli,piperacillin-tazobactam,susceptible
4014852,Escherichia coli,tetracycline,resistant
4014852,Escherichia coli,tobramycin,resistant
4014852,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014853,Klebsiella pneumoniae,amikacin,susceptible
4014853,Klebsiella pneumoniae,cefepime,resistant
4014853,Klebsiella pneumoniae,cefotaxime,resistant
4014853,Klebsiella pneumoniae,ceftazidime,resistant
4014853,Klebsiella pneumoniae,ciprofloxacin,resistant
4014853,Klebsiella pneumoniae,doripenem,susceptible
4014853,Klebsiella pneumoniae,ertapenem,susceptible
4014853,Klebsiella pneumoniae,gentamicin,resistant
4014853,Klebsiella pneumoniae,imipenem,susceptible
4014853,Klebsiella pneumoniae,levofloxacin,resistant
4014853,Klebsiella pneumoniae,meropenem,susceptible
4014853,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014853,Klebsiella pneumoniae,tetracycline,resistant
4014853,Klebsiella pneumoniae,tobramycin,resistant
4014853,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014854,Escherichia coli,amikacin,susceptible
4014854,Escherichia coli,amoxicillin-clavulanic acid,susceptible
4014854,Escherichia coli,ampicillin,resistant
4014854,Escherichia coli,aztreonam,susceptible
4014854,Escherichia coli,cefoxitin,susceptible
4014854,Escherichia coli,ceftazidime,susceptible
4014854,Escherichia coli,ceftriaxone,resistant
4014854,Escherichia coli,ciprofloxacin,susceptible
4014854,Escherichia coli,doripenem,susceptible
4014854,Escherichia coli,ertapenem,susceptible
4014854,Escherichia coli,gentamicin,resistant
4014854,Escherichia coli,imipenem,susceptible
4014854,Escherichia coli,levofloxacin,susceptible
4014854,Escherichia coli,meropenem,susceptible
4014854,Escherichia coli,piperacillin-tazobactam,susceptible
4014854,Escherichia coli,tetracycline,resistant
4014854,Escherichia coli,tobramycin,resistant
4014854,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014855,Escherichia coli,amikacin,susceptible
4014855,Escherichia coli,ampicillin,resistant
4014855,Escherichia coli,aztreonam,resistant
4014855,Escherichia coli,cefepime,resistant
4014855,Escherichia coli,cefoxitin,susceptible
4014855,Escherichia coli,ceftazidime,resistant
4014855,Escherichia coli,ceftriaxone,resistant
4014855,Escherichia coli,ciprofloxacin,resistant
4014855,Escherichia coli,doripenem,susceptible
4014855,Escherichia coli,ertapenem,susceptible
4014855,Escherichia coli,gentamicin,resistant
4014855,Escherichia coli,imipenem,susceptible
4014855,Escherichia coli,levofloxacin,resistant
4014855,Escherichia coli,meropenem,susceptible
4014855,Escherichia coli,piperacillin-tazobactam,susceptible
4014855,Escherichia coli,tetracycline,resistant
4014855,Escherichia coli,tobramycin,resistant
4014855,Escherichia coli,trimethoprim-sulfamethoxazole,susceptible
4014856,Escherichia coli,amikacin,susceptible
4014856,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014856,Escherichia coli,ampicillin,resistant
4014856,Escherichia coli,aztreonam,resistant
4014856,Escherichia coli,cefepime,resistant
4014856,Escherichia coli,ceftazidime,resistant
4014856,Escherichia coli,ceftriaxone,resistant
4014856,Escherichia coli,ciprofloxacin,resistant
4014856,Escherichia coli,doripenem,susceptible
4014856,Escherichia coli,ertapenem,susceptible
4014856,Escherichia coli,gentamicin,resistant
4014856,Escherichia coli,imipenem,susceptible
4014856,Escherichia coli,levofloxacin,resistant
4014856,Escherichia coli,meropenem,susceptible
4014856,Escherichia coli,piperacillin-tazobactam,resistant
4014856,Escherichia coli,tetracycline,resistant
4014856,Escherichia coli,tobramycin,resistant
4014856,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014858,Escherichia coli,amikacin,susceptible
4014858,Escherichia coli,amoxicillin-clavulanic acid,susceptible
4014858,Escherichia coli,ampicillin,susceptible
4014858,Escherichia coli,aztreonam,susceptible
4014858,Escherichia coli,cefazolin,susceptible
4014858,Escherichia coli,cefepime,susceptible
4014858,Escherichia coli,cefoxitin,susceptible
4014858,Escherichia coli,ceftazidime,susceptible
4014858,Escherichia coli,ceftriaxone,susceptible
4014858,Escherichia coli,ciprofloxacin,susceptible
4014858,Escherichia coli,doripenem,susceptible
4014858,Escherichia coli,ertapenem,susceptible
4014858,Escherichia coli,gentamicin,susceptible
4014858,Escherichia coli,imipenem,susceptible
4014858,Escherichia coli,levofloxacin,susceptible
4014858,Escherichia coli,meropenem,susceptible
4014858,Escherichia coli,piperacillin-tazobactam,susceptible
4014858,Escherichia coli,tetracycline,susceptible
4014858,Escherichia coli,tobramycin,susceptible
4014858,Escherichia coli,trimethoprim-sulfamethoxazole,susceptible
4014859,Klebsiella aerogenes,cefepime,susceptible
4014859,Klebsiella aerogenes,ceftazidime,susceptible
4014859,Klebsiella aerogenes,tobramycin,susceptible
4014859,Klebsiella aerogenes,trimethoprim-sulfamethoxazole,susceptible
4014860,Escherichia coli,amikacin,susceptible
4014860,Escherichia coli,amoxicillin-clavulanic acid,susceptible
4014860,Escherichia coli,ampicillin,resistant
4014860,Escherichia coli,aztreonam,susceptible
4014860,Escherichia coli,cefepime,susceptible
4014860,Escherichia coli,ceftazidime,susceptible
4014860,Escherichia coli,ceftriaxone,susceptible
4014860,Escherichia coli,ciprofloxacin,resistant
4014860,Escherichia coli,doripenem,susceptible
4014860,Escherichia coli,ertapenem,susceptible
4014860,Escherichia coli,gentamicin,susceptible
4014860,Escherichia coli,imipenem,susceptible
4014860,Escherichia coli,levofloxacin,resistant
4014860,Escherichia coli,meropenem,susceptible
4014860,Escherichia coli,piperacillin-tazobactam,susceptible
4014860,Escherichia coli,tetracycline,susceptible
4014860,Escherichia coli,tobramycin,susceptible
4014860,Escherichia coli,trimethoprim-sulfamethoxazole,susceptible
4014861,Escherichia coli,amikacin,susceptible
4014861,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014861,Escherichia coli,ampicillin,resistant
4014861,Escherichia coli,aztreonam,susceptible
4014861,Escherichia coli,cefepime,susceptible
4014861,Escherichia coli,ceftazidime,susceptible
4014861,Escherichia coli,ceftriaxone,susceptible
4014861,Escherichia coli,ciprofloxacin,resistant
4014861,Escherichia coli,doripenem,susceptible
4014861,Escherichia coli,ertapenem,susceptible
4014861,Escherichia coli,gentamicin,susceptible
4014861,Escherichia coli,imipenem,susceptible
4014861,Escherichia coli,levofloxacin,resistant
4014861,Escherichia coli,meropenem,susceptible
4014861,Escherichia coli,piperacillin-tazobactam,susceptible
4014861,Escherichia coli,tetracycline,susceptible
4014861,Escherichia coli,tobramycin,susceptible
4014861,Escherichia coli,trimethoprim-sulfamethoxazole,susceptible
4014872,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
4014872,Salmonella enterica,ampicillin,susceptible
4014872,Salmonella enterica,cefoxitin,susceptible
4014872,Salmonella enterica,ceftriaxone,susceptible
4014872,Salmonella enterica,gentamicin,susceptible
4014872,Salmonella enterica,tetracycline,susceptible
4014872,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
4014873,Enterobacter cloacae,cefepime,resistant
4014873,Enterobacter cloacae,ciprofloxacin,susceptible
4014873,Enterobacter cloacae,ertapenem,resistant
4014873,Enterobacter cloacae,gentamicin,resistant
4014873,Enterobacter cloacae,imipenem,resistant
4014873,Enterobacter cloacae,levofloxacin,susceptible
4014873,Enterobacter cloacae,meropenem,resistant
4014873,Enterobacter cloacae,tetracycline,susceptible
4014873,Enterobacter cloacae,trimethoprim-sulfamethoxazole,resistant
4014874,Acinetobacter baumannii,amikacin,susceptible
4014874,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014874,Acinetobacter baumannii,cefotaxime,resistant
4014874,Acinetobacter baumannii,ciprofloxacin,resistant
4014874,Acinetobacter baumannii,doripenem,resistant
4014874,Acinetobacter baumannii,levofloxacin,resistant
4014874,Acinetobacter baumannii,meropenem,resistant
4014874,Acinetobacter baumannii,tetracycline,susceptible
4014874,Acinetobacter baumannii,tobramycin,resistant
4014875,Klebsiella pneumoniae,amikacin,susceptible
4014875,Klebsiella pneumoniae,cefepime,resistant
4014875,Klebsiella pneumoniae,cefotaxime,resistant
4014875,Klebsiella pneumoniae,ceftazidime,resistant
4014875,Klebsiella pneumoniae,ciprofloxacin,susceptible
4014875,Klebsiella pneumoniae,doripenem,resistant
4014875,Klebsiella pneumoniae,ertapenem,resistant
4014875,Klebsiella pneumoniae,gentamicin,resistant
4014875,Klebsiella pneumoniae,imipenem,susceptible
4014875,Klebsiella pneumoniae,levofloxacin,susceptible
4014875,Klebsiella pneumoniae,piperacillin-tazobactam,susceptible
4014875,Klebsiella pneumoniae,tetracycline,susceptible
4014875,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,susceptible
4014876,Acinetobacter baumannii,amikacin,susceptible
4014876,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014876,Acinetobacter baumannii,cefotaxime,resistant
4014876,Acinetobacter baumannii,ciprofloxacin,resistant
4014876,Acinetobacter baumannii,doripenem,resistant
4014876,Acinetobacter baumannii,levofloxacin,resistant
4014876,Acinetobacter baumannii,meropenem,resistant
4014876,Acinetobacter baumannii,tetracycline,resistant
4014876,Acinetobacter baumannii,tobramycin,susceptible
4014877,Acinetobacter baumannii,cefotaxime,resistant
4014877,Acinetobacter baumannii,ciprofloxacin,resistant
4014877,Acinetobacter baumannii,doripenem,resistant
4014877,Acinetobacter baumannii,levofloxacin,resistant
4014877,Acinetobacter baumannii,meropenem,resistant
4014877,Acinetobacter baumannii,tetracycline,resistant
4014877,Acinetobacter baumannii,tobramycin,resistant
4014878,Acinetobacter baumannii,amikacin,susceptible
4014878,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014878,Acinetobacter baumannii,cefotaxime,resistant
4014878,Acinetobacter baumannii,ciprofloxacin,resistant
4014878,Acinetobacter baumannii,doripenem,resistant
4014878,Acinetobacter baumannii,levofloxacin,resistant
4014878,Acinetobacter baumannii,meropenem,resistant
4014878,Acinetobacter baumannii,tetracycline,susceptible
4014878,Acinetobacter baumannii,tobramycin,resistant
4014879,Enterobacter cloacae,cefepime,resistant
4014879,Enterobacter cloacae,ciprofloxacin,resistant
4014879,Enterobacter cloacae,doripenem,resistant
4014879,Enterobacter cloacae,ertapenem,resistant
4014879,Enterobacter cloacae,gentamicin,resistant
4014879,Enterobacter cloacae,imipenem,resistant
4014879,Enterobacter cloacae,levofloxacin,resistant
4014879,Enterobacter cloacae,meropenem,resistant
4014879,Enterobacter cloacae,tetracycline,resistant
4014879,Enterobacter cloacae,tobramycin,resistant
4014879,Enterobacter cloacae,trimethoprim-sulfamethoxazole,resistant
4014880,Klebsiella pneumoniae,amikacin,susceptible
4014880,Klebsiella pneumoniae,cefepime,resistant
4014880,Klebsiella pneumoniae,cefotaxime,resistant
4014880,Klebsiella pneumoniae,cefoxitin,susceptible
4014880,Klebsiella pneumoniae,ceftazidime,resistant
4014880,Klebsiella pneumoniae,ciprofloxacin,resistant
4014880,Klebsiella pneumoniae,doripenem,resistant
4014880,Klebsiella pneumoniae,ertapenem,resistant
4014880,Klebsiella pneumoniae,imipenem,resistant
4014880,Klebsiella pneumoniae,levofloxacin,resistant
4014880,Klebsiella pneumoniae,meropenem,resistant
4014880,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014880,Klebsiella pneumoniae,tetracycline,resistant
4014880,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014881,Klebsiella pneumoniae,amikacin,resistant
4014881,Klebsiella pneumoniae,cefepime,resistant
4014881,Klebsiella pneumoniae,cefotaxime,resistant
4014881,Klebsiella pneumoniae,cefoxitin,resistant
4014881,Klebsiella pneumoniae,ceftazidime,resistant
4014881,Klebsiella pneumoniae,ciprofloxacin,resistant
4014881,Klebsiella pneumoniae,doripenem,resistant
4014881,Klebsiella pneumoniae,ertapenem,resistant
4014881,Klebsiella pneumoniae,gentamicin,resistant
4014881,Klebsiella pneumoniae,imipenem,resistant
4014881,Klebsiella pneumoniae,levofloxacin,resistant
4014881,Klebsiella pneumoniae,meropenem,resistant
4014881,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014881,Klebsiella pneumoniae,tetracycline,resistant
4014881,Klebsiella pneumoniae,tobramycin,resistant
4014881,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014882,Klebsiella pneumoniae,amikacin,resistant
4014882,Klebsiella pneumoniae,cefepime,resistant
4014882,Klebsiella pneumoniae,cefotaxime,resistant
4014882,Klebsiella pneumoniae,cefoxitin,resistant
4014882,Klebsiella pneumoniae,ceftazidime,resistant
4014882,Klebsiella pneumoniae,ciprofloxacin,resistant
4014882,Klebsiella pneumoniae,doripenem,resistant
4014882,Klebsiella pneumoniae,ertapenem,resistant
4014882,Klebsiella pneumoniae,gentamicin,resistant
4014882,Klebsiella pneumoniae,imipenem,resistant
4014882,Klebsiella pneumoniae,levofloxacin,resistant
4014882,Klebsiella pneumoniae,meropenem,resistant
4014882,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014882,Klebsiella pneumoniae,tetracycline,resistant
4014882,Klebsiella pneumoniae,tobramycin,resistant
4014882,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014883,Klebsiella pneumoniae,amikacin,susceptible
4014883,Klebsiella pneumoniae,cefepime,resistant
4014883,Klebsiella pneumoniae,cefotaxime,resistant
4014883,Klebsiella pneumoniae,ceftazidime,resistant
4014883,Klebsiella pneumoniae,ciprofloxacin,resistant
4014883,Klebsiella pneumoniae,ertapenem,resistant
4014883,Klebsiella pneumoniae,gentamicin,resistant
4014883,Klebsiella pneumoniae,imipenem,susceptible
4014883,Klebsiella pneumoniae,levofloxacin,resistant
4014883,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014883,Klebsiella pneumoniae,tetracycline,susceptible
4014883,Klebsiella pneumoniae,tobramycin,resistant
4014883,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014884,Klebsiella pneumoniae,amikacin,susceptible
4014884,Klebsiella pneumoniae,cefepime,resistant
4014884,Klebsiella pneumoniae,cefotaxime,resistant
4014884,Klebsiella pneumoniae,ceftazidime,resistant
4014884,Klebsiella pneumoniae,ciprofloxacin,resistant
4014884,Klebsiella pneumoniae,doripenem,susceptible
4014884,Klebsiella pneumoniae,ertapenem,resistant
4014884,Klebsiella pneumoniae,gentamicin,susceptible
4014884,Klebsiella pneumoniae,imipenem,susceptible
4014884,Klebsiella pneumoniae,levofloxacin,susceptible
4014884,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014884,Klebsiella pneumoniae,tetracycline,susceptible
4014884,Klebsiella pneumoniae,tobramycin,susceptible
4014884,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,susceptible
4014885,Klebsiella pneumoniae,amikacin,susceptible
4014885,Klebsiella pneumoniae,cefepime,resistant
4014885,Klebsiella pneumoniae,cefotaxime,resistant
4014885,Klebsiella pneumoniae,ceftazidime,resistant
4014885,Klebsiella pneumoniae,ciprofloxacin,resistant
4014885,Klebsiella pneumoniae,ertapenem,resistant
4014885,Klebsiella pneumoniae,gentamicin,resistant
4014885,Klebsiella pneumoniae,imipenem,susceptible
4014885,Klebsiella pneumoniae,levofloxacin,resistant
4014885,Klebsiella pneumoniae,meropenem,resistant
4014885,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014885,Klebsiella pneumoniae,tetracycline,susceptible
4014885,Klebsiella pneumoniae,tobramycin,resistant
4014885,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014886,Acinetobacter baumannii,amikacin,susceptible
4014886,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014886,Acinetobacter baumannii,ciprofloxacin,resistant
4014886,Acinetobacter baumannii,doripenem,resistant
4014886,Acinetobacter baumannii,levofloxacin,resistant
4014886,Acinetobacter baumannii,meropenem,resistant
4014886,Acinetobacter baumannii,tetracycline,resistant
4014886,Acinetobacter baumannii,tobramycin,susceptible
4014887,Klebsiella pneumoniae,amikacin,susceptible
4014887,Klebsiella pneumoniae,cefepime,resistant
4014887,Klebsiella pneumoniae,cefotaxime,resistant
4014887,Klebsiella pneumoniae,ceftazidime,resistant
4014887,Klebsiella pneumoniae,ciprofloxacin,resistant
4014887,Klebsiella pneumoniae,doripenem,resistant
4014887,Klebsiella pneumoniae,ertapenem,resistant
4014887,Klebsiella pneumoniae,gentamicin,resistant
4014887,Klebsiella pneumoniae,imipenem,resistant
4014887,Klebsiella pneumoniae,levofloxacin,resistant
4014887,Klebsiella pneumoniae,meropenem,resistant
4014887,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014887,Klebsiella pneumoniae,tetracycline,resistant
4014887,Klebsiella pneumoniae,tobramycin,resistant
4014887,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014888,Klebsiella pneumoniae,cefepime,resistant
4014888,Klebsiella pneumoniae,cefotaxime,resistant
4014888,Klebsiella pneumoniae,cefoxitin,resistant
4014888,Klebsiella pneumoniae,ceftazidime,resistant
4014888,Klebsiella pneumoniae,ciprofloxacin,resistant
4014888,Klebsiella pneumoniae,doripenem,resistant
4014888,Klebsiella pneumoniae,ertapenem,resistant
4014888,Klebsiella pneumoniae,gentamicin,susceptible
4014888,Klebsiella pneumoniae,levofloxacin,resistant
4014888,Klebsiella pneumoniae,meropenem,resistant
4014888,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014888,Klebsiella pneumoniae,tetracycline,resistant
4014888,Klebsiella pneumoniae,tobramycin,resistant
4014888,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014889,Escherichia coli,amikacin,resistant
4014889,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014889,Escherichia coli,ampicillin,resistant
4014889,Escherichia coli,aztreonam,resistant
4014889,Escherichia coli,cefazolin,resistant
4014889,Escherichia coli,cefepime,resistant
4014889,Escherichia coli,ceftazidime,resistant
4014889,Escherichia coli,ceftriaxone,resistant
4014889,Escherichia coli,ciprofloxacin,resistant
4014889,Escherichia coli,doripenem,resistant
4014889,Escherichia coli,ertapenem,resistant
4014889,Escherichia coli,gentamicin,resistant
4014889,Escherichia coli,imipenem,resistant
4014889,Escherichia coli,levofloxacin,resistant
4014889,Escherichia coli,meropenem,resistant
4014889,Escherichia coli,piperacillin-tazobactam,resistant
4014889,Escherichia coli,tetracycline,susceptible
4014889,Escherichia coli,tobramycin,resistant
4014889,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014890,Klebsiella pneumoniae,amikacin,resistant
4014890,Klebsiella pneumoniae,cefepime,resistant
4014890,Klebsiella pneumoniae,cefotaxime,resistant
4014890,Klebsiella pneumoniae,cefoxitin,resistant
4014890,Klebsiella pneumoniae,ceftazidime,resistant
4014890,Klebsiella pneumoniae,ciprofloxacin,resistant
4014890,Klebsiella pneumoniae,doripenem,resistant
4014890,Klebsiella pneumoniae,ertapenem,resistant
4014890,Klebsiella pneumoniae,gentamicin,resistant
4014890,Klebsiella pneumoniae,imipenem,resistant
4014890,Klebsiella pneumoniae,levofloxacin,resistant
4014890,Klebsiella pneumoniae,meropenem,resistant
4014890,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014890,Klebsiella pneumoniae,tetracycline,resistant
4014890,Klebsiella pneumoniae,tobramycin,resistant
4014890,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014891,Enterobacter cloacae,cefepime,susceptible
4014891,Enterobacter cloacae,ciprofloxacin,resistant
4014891,Enterobacter cloacae,doripenem,susceptible
4014891,Enterobacter cloacae,ertapenem,susceptible
4014891,Enterobacter cloacae,gentamicin,susceptible
4014891,Enterobacter cloacae,imipenem,susceptible
4014891,Enterobacter cloacae,levofloxacin,resistant
4014891,Enterobacter cloacae,meropenem,susceptible
4014891,Enterobacter cloacae,tetracycline,susceptible
4014891,Enterobacter cloacae,tobramycin,susceptible
4014891,Enterobacter cloacae,trimethoprim-sulfamethoxazole,resistant
4014892,Klebsiella pneumoniae,amikacin,resistant
4014892,Klebsiella pneumoniae,cefepime,resistant
4014892,Klebsiella pneumoniae,cefotaxime,resistant
4014892,Klebsiella pneumoniae,ceftazidime,resistant
4014892,Klebsiella pneumoniae,ciprofloxacin,resistant
4014892,Klebsiella pneumoniae,doripenem,resistant
4014892,Klebsiella pneumoniae,ertapenem,resistant
4014892,Klebsiella pneumoniae,gentamicin,resistant
4014892,Klebsiella pneumoniae,imipenem,resistant
4014892,Klebsiella pneumoniae,meropenem,resistant
4014892,Klebsiella pneumoniae,piperacillin-tazobactam,resistant
4014892,Klebsiella pneumoniae,tetracycline,resistant
4014892,Klebsiella pneumoniae,tobramycin,resistant
4014892,Klebsiella pneumoniae,trimethoprim-sulfamethoxazole,resistant
4014893,Acinetobacter baumannii,amikacin,susceptible
4014893,Acinetobacter baumannii,ampicillin-sulbactam,susceptible
4014893,Acinetobacter baumannii,cefotaxime,resistant
4014893,Acinetobacter baumannii,ciprofloxacin,resistant
4014893,Acinetobacter baumannii,doripenem,resistant
4014893,Acinetobacter baumannii,levofloxacin,resistant
4014893,Acinetobacter baumannii,meropenem,resistant
4014893,Acinetobacter baumannii,tetracycline,susceptible
4014893,Acinetobacter baumannii,tobramycin,resistant
4014894,Enterobacter cloacae,cefepime,resistant
4014894,Enterobacter cloacae,ciprofloxacin,resistant
4014894,Enterobacter cloacae,doripenem,resistant
4014894,Enterobacter cloacae,ertapenem,resistant
4014894,Enterobacter cloacae,gentamicin,resistant
4014894,Enterobacter cloacae,imipenem,resistant
4014894,Enterobacter cloacae,levofloxacin,resistant
4014894,Enterobacter cloacae,meropenem,resistant
4014894,Enterobacter cloacae,tobramycin,resistant
4014894,Enterobacter cloacae,trimethoprim-sulfamethoxazole,resistant
4014895,Pseudomonas aeruginosa,amikacin,susceptible
4014895,Pseudomonas aeruginosa,cefepime,resistant
4014895,Pseudomonas aeruginosa,ceftazidime,resistant
4014895,Pseudomonas aeruginosa,gentamicin,resistant
4014895,Pseudomonas aeruginosa,imipenem,resistant
4014895,Pseudomonas aeruginosa,meropenem,resistant
4014895,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
4014895,Pseudomonas aeruginosa,tobramycin,resistant
4014896,Escherichia coli,amikacin,resistant
4014896,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014896,Escherichia coli,ampicillin,resistant
4014896,Escherichia coli,aztreonam,resistant
4014896,Escherichia coli,cefepime,resistant
4014896,Escherichia coli,ceftazidime,resistant
4014896,Escherichia coli,ceftriaxone,resistant
4014896,Escherichia coli,ciprofloxacin,resistant
4014896,Escherichia coli,doripenem,resistant
4014896,Escherichia coli,ertapenem,resistant
4014896,Escherichia coli,gentamicin,resistant
4014896,Escherichia coli,imipenem,resistant
4014896,Escherichia coli,levofloxacin,resistant
4014896,Escherichia coli,meropenem,resistant
4014896,Escherichia coli,piperacillin-tazobactam,resistant
4014896,Escherichia coli,tetracycline,resistant
4014896,Escherichia coli,tobramycin,resistant
4014896,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014897,Acinetobacter baumannii,amikacin,susceptible
4014897,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014897,Acinetobacter baumannii,cefotaxime,resistant
4014897,Acinetobacter baumannii,ciprofloxacin,resistant
4014897,Acinetobacter baumannii,doripenem,resistant
4014897,Acinetobacter baumannii,levofloxacin,resistant
4014897,Acinetobacter baumannii,meropenem,resistant
4014897,Acinetobacter baumannii,tetracycline,resistant
4014897,Acinetobacter baumannii,tobramycin,susceptible
4014899,Escherichia coli,amikacin,susceptible
4014899,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014899,Escherichia coli,ampicillin,resistant
4014899,Escherichia coli,aztreonam,resistant
4014899,Escherichia coli,cefepime,resistant
4014899,Escherichia coli,ceftazidime,resistant
4014899,Escherichia coli,ceftriaxone,resistant
4014899,Escherichia coli,ciprofloxacin,resistant
4014899,Escherichia coli,doripenem,susceptible
4014899,Escherichia coli,gentamicin,resistant
4014899,Escherichia coli,imipenem,susceptible
4014899,Escherichia coli,levofloxacin,resistant
4014899,Escherichia coli,meropenem,susceptible
4014899,Escherichia coli,piperacillin-tazobactam,resistant
4014899,Escherichia coli,tetracycline,resistant
4014899,Escherichia coli,tobramycin,susceptible
4014899,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014901,Enterobacter cloacae,cefepime,susceptible
4014901,Enterobacter cloacae,ciprofloxacin,susceptible
4014901,Enterobacter cloacae,doripenem,susceptible
4014901,Enterobacter cloacae,ertapenem,susceptible
4014901,Enterobacter cloacae,gentamicin,susceptible
4014901,Enterobacter cloacae,imipenem,susceptible
4014901,Enterobacter cloacae,levofloxacin,susceptible
4014901,Enterobacter cloacae,meropenem,susceptible
4014901,Enterobacter cloacae,tetracycline,susceptible
4014901,Enterobacter cloacae,tobramycin,susceptible
4014901,Enterobacter cloacae,trimethoprim-sulfamethoxazole,susceptible
4014902,Escherichia coli,amoxicillin-clavulanic acid,resistant
4014902,Escherichia coli,ampicillin,resistant
4014902,Escherichia coli,aztreonam,resistant
4014902,Escherichia coli,cefepime,resistant
4014902,Escherichia coli,ceftazidime,resistant
4014902,Escherichia coli,ceftriaxone,resistant
4014902,Escherichia coli,ciprofloxacin,susceptible
4014902,Escherichia coli,doripenem,resistant
4014902,Escherichia coli,ertapenem,resistant
4014902,Escherichia coli,gentamicin,resistant
4014902,Escherichia coli,imipenem,resistant
4014902,Escherichia coli,levofloxacin,susceptible
4014902,Escherichia coli,meropenem,resistant
4014902,Escherichia coli,piperacillin-tazobactam,resistant
4014902,Escherichia coli,tetracycline,resistant
4014902,Escherichia coli,tobramycin,resistant
4014902,Escherichia coli,trimethoprim-sulfamethoxazole,resistant
4014903,Klebsiella aerogenes,cefepime,susceptible
4014903,Klebsiella aerogenes,ceftazidime,resistant
4014903,Klebsiella aerogenes,tobramycin,susceptible
4014903,Klebsiella aerogenes,trimethoprim-sulfamethoxazole,resistant
4014904,Acinetobacter baumannii,amikacin,susceptible
4014904,Acinetobacter baumannii,ampicillin-sulbactam,resistant
4014904,Acinetobacter baumannii,cefotaxime,resistant
4014904,Acinetobacter baumannii,ciprofloxacin,resistant
4014904,Acinetobacter baumannii,doripenem,resistant
4014904,Acinetobacter baumannii,levofloxacin,resistant
4014904,Acinetobacter baumannii,meropenem,resistant
4014904,Acinetobacter baumannii,tetracycline,resistant
4014904,Acinetobacter baumannii,tobramycin,susceptible
4014905,Pseudomonas aeruginosa,amikacin,susceptible
4014905,Pseudomonas aeruginosa,cefepime,resistant
4014905,Pseudomonas aeruginosa,ceftazidime,resistant
4014905,Pseudomonas aeruginosa,doripenem,resistant
4014905,Pseudomonas aeruginosa,gentamicin,susceptible
4014905,Pseudomonas aeruginosa,imipenem,resistant
4014905,Pseudomonas aeruginosa,meropenem,resistant
4014905,Pseudomonas aeruginosa,tobramycin,susceptible
4014906,Enterobacter cloacae,cefepime,resistant
4014906,Enterobacter cloacae,ciprofloxacin,susceptible
4014906,Enterobacter cloacae,doripenem,susceptible
4014906,Enterobacter cloacae,gentamicin,susceptible
4014906,Enterobacter cloacae,imipenem,susceptible
4014906,Enterobacter cloacae,levofloxacin,susceptible
4014906,Enterobacter cloacae,meropenem,susceptible
4014906,Enterobacter cloacae,tetracycline,susceptible
4014906,Enterobacter cloacae,tobramycin,susceptible
4014906,Enterobacter cloacae,trimethoprim-sulfamethoxazole,susceptible
4014907,Klebsiella pneumoniae,cefepime,resistant
4014907,Klebsiella pneumoniae,cefotaxime,resistant
